geni_id,generation,name
6000000011830284701,1,NN Dál Fiatach
6000000003828261350,2,Luigheach Meann
6000000003827138358,3,Indecht ingen Luigheach Meann Dál Fiatach
6000000003828254153,3,Sciath Luigheach Meann Dál Fiatach
6000000003828110566,4,Cormac Gaileng mac Taidhg Ciannachta
6000000003828254160,4,Condla mac Taidhg Ciannachta
6000000003828261887,4,Coelbad Ireland {Legendary}
6000000005435487273,4,Eochaid mac Cruind Ba Drui Dal n-Araidhe {Legendary}
6000000003828110573,5,Lugaid mac Cormaic Ciannachta
6000000009440111686,5,Fiachu MacCathaír Ciannachta
6000000035288682581,5,Condlae mac Coelbad
6000000091545735856,5,Fíachna Lonn mac Cóelbad
6000000091546843832,5,Sárán mac Cóelbad
6000000001351755864,6,Bressal Belach mac Fiachu
6000000003828110580,6,Nia Corb mac Lugdach Ciannachta
6000000001353901839,7,Labhradh Laidech mac Bressal Belach
6000000003828110587,7,Art Corp mac Nia Ciannachta
6000000003828254181,7,Dubthach mac Bressail Ciannachta
6000000008630666206,7,Éndae Niae mac Bressail Bélach
6000000016012852159,7,NN
6000000003827294636,8,Éndae Cennselach mac Labhraid King of Leinster
6000000003828110594,8,Fidchor mac Airt Ciannachta
6000000008177419908,8,Deagh Maclabraid
6000000008630666201,8,Niae Dunlaing mac Éndae Niae
6000000009145116095,8,Faolan d'ECOSSE
6000000001452856689,9,Ailill mac Dunlainge
6000000003645712260,9,Laignech Faelad Macrumain O'crimthinn
6000000003828110601,9,Iden mac Fidchor Ciannachta
6000000008177419861,9,Feidhlimidh (Felim) of Leinster
6000000008177419866,9,Eochu or Eochaidh Cinnsealaigh
6000000008177419872,9,Earc of Leinster
6000000008177419877,9,Aongus of Leinster
6000000008177419882,9,Conal of Leinster
6000000008177419887,9,Trian of Leinster
6000000008177419892,9,Cairpre of Leinster
6000000009438358163,9,Crimthann Cass mac Ennae Ceannsalach King of Leinster
6000000001353905826,10,Eithne Uathach Leinster
6000000001452856681,10,Cormac mac Ailella Ó'Dúnlainge
6000000003645712255,10,Bicne Caech
6000000003796207045,10,N.N. of Leinster
6000000003828110608,10,Nad Fraech mac Iden Ciannachta
6000000008177419793,10,Fiacra of Leinster
6000000008177419820,10,Aongus Maccrimthann of Leinster Leinster
6000000008248294542,10,Fergus of Leinster Leinster
6000000008248294553,10,Etchen Maccrimthann of Leinster Leinster
6000000008248294558,10,Cobthach Maccrimthann of Leinster Leinster
6000000009354224671,10,Nathach Maccrimthann O'Cheinnselaig Leinster
6000000001353905777,11,"Eochaid ""Guineach"" mac Óengusa Ó Bairrche King of Uí Bairrche"
6000000003645712250,11,"Colman Mór mac Echdach, King of Ossory"
6000000003828110615,11,Breanand mac Nad Ciannachta
6000000004533138166,11,Eógan Caoch mac Nathaich Ó Cheinnselaig
6000000006727922137,11,Cairbre mac Cormac Ó'Dúnlainge
6000000008177398758,11,Dubh Ghilcach of Munster
6000000008177398763,11,Breasail of Munster
6000000008177398768,11,Senach of Munster
6000000008177398773,11,Aodh Caoch of Munster
6000000008177398778,11,Carrthann of Munster
6000000008177398781,11,Nafireg of Munster
6000000008177398794,11,Losian of Munster
6000000008177398798,11,Dathi of Munster
6000000008177419777,11,Faelan of Leinster
6000000008177419782,11,Olioll Macnath Olioll
6000000009354285584,11,Cormac Camsron
6000000000162825488,12,Silan mac Eógain O'Cheinnselaig
6000000000571755032,12,Ronan Rigflaith d'ECOSSE
6000000001353905770,12,Diarmait mac Echdach Ó Bairrche
6000000003299251888,12,Cillen Beg
6000000003299385487,12,Mainchin
6000000003299399211,12,Cillen Mor
6000000003299431412,12,St. Coman
6000000003299431418,12,St. Cumaine
6000000003494770004,12,Colmán Már mac Coirpri Ó'Dúnlainge
6000000003828110622,12,Findbarr mac Breanand Ciannachta
6000000004148987995,12,Columb (Colmán?) MAC CORMAIC
6000000008177419760,12,Fergus of Leinster
6000000008177419772,12,Fergus MacFaelan of Leinster
6000000009354184805,12,Colman Mor Of Hy Kinsale of Ossory
6000000009437628200,12,Cobthach mac Olioll
6000000041408623845,12,Maelaithgen mac Colman
6000000000437615826,13,Brigid ingen Cobthaig
6000000000571755025,13,Crundmael Erbuilc d'ECOSSE
6000000001319621915,13,Congal mac Maelaithgen
6000000003299270668,13,Cobhthach
6000000003299380507,13,Aedh Dubh 10th King of Leinster
6000000003299380626,13,Ronan mac Colmáin O'Chennselaig King of Ireland
6000000003299392892,13,Molumba
6000000003828110629,13,Diarmait mac Findbarr Ciannachta
6000000003828125405,13,Cormac mac Diarmait Ó Bairrche
6000000004533138154,13,Fáelán Ó Cheinnselaig
6000000006906376819,13,Fáelán mac Colmáin Ó'Dúnlainge
6000000008302562938,13,Sabd ingen Maelaithgen
6000000000424691457,14,Faolchu MacFaelan O'Cheinnselaig
6000000000436444716,14,Conal mac Fáelán Ó'Dúnlainge
6000000000571755018,14,Faelan d'ECOSSE
6000000001319701745,14,Flann mac Congal
6000000003828011872,14,Domnall mac Cormaic Ó Bairrche
6000000003828110636,14,Cenn Fáelad mac Diarmait Ciannachta
6000000005049709800,14,Áed mac Ainmuirech King of Ireland
