geni_id,generation,name
6000000035218690155,1,n n
6000000031527612551,2,Rukn al-Dawla Muhammad Tughril Seljuq
6000000031528142916,2,Dawud Chaghri bin Mikail Seljuq
6000000032959707151,2,Musa Seljuq
6000000031528082759,3,Gouhar Khatun bint Çağrı
6000000031528209013,3,Muhammad Seljuq
6000000031528222380,3,Ahmad Qavurt Seljuq
6000000031528315292,3,Ilyas ibn Çağrı
6000000031528373142,3,Uthman ibn Çağrı
6000000031528396153,3,Safiye bint Çağrı
6000000031528431076,3,Sulayman Seljuq
6000000031528486898,3,Yaquti Seljuq
6000000031528501956,3,Khadija Arlan
6000000031528515872,3,Bahram Seljuq
6000000032959842955,3,Dawlat-Šāh
6000000032997174062,3,Fulana Seljuq
6000000226654205823,3,NN Seljuq
6000000031528011734,4,Fatima Al-Abbasi
6000000031528178775,4,Izz ad-Din Argun Arslan
6000000031528190338,4,Abu Sa'id Taj ad-Dawla Tutush Emir of Damascus
6000000031528216639,4,Arslan-Shah Arslan
6000000031528229505,4,Aisha Arslan
6000000031528236662,4,Bori-Bars Arslan
6000000031528273548,4,Toghrul
6000000031528304580,4,Ayaz
6000000031528348931,4,Malik-Shah I Sultan of Great Seljuq
6000000031528457175,4,Toghan-Shah
6000000031528548964,4,Tekish Arslan
6000000031528582993,4,Zuleikha Arslan
6000000031528820935,4,Zubaida Khatun
6000000031529155866,4,Garchasp II Kakuyid Emir of Yazd and Abarkuh
6000000032960112594,4,Turānšāh of Kerman
6000000032960308277,4,Kerman Seljuq
6000000032960455950,4,Solṭānšāh of Kerman
6000000032960583866,4,Hussain Omar Seljuq
6000000032972485072,4,Isma'il Seljuq
6000000032979889334,4,Mustazhiriyya bt. Qavurt
6000000035220777127,4,Fulana
6000000078685247851,4,Sifri Khatun Arslan
6000000078685371821,4,Muhammad Dhakhirat al-Din ذخيرة الدين العباسي
6000000218032215856,4,Taj al-Dawla Tutush Arslan
6000000218032215896,4,Sulayman Arslan Bey
6000000008091777494,5,Ahmed Sanjar Arslan
6000000031528490149,5,Abu Nasr Shams al-Muluk Duqaq Emir of Damascus
6000000031528522726,5,Ahmad
6000000031528564884,5,Fakhr al-Mulk Radwan Emir of Aleppo
6000000031528628607,5,Mahmud I Sultan of Great Seljuq
6000000031528731102,5,Dawud
6000000031528759360,5,Gawhar Khatun
6000000031528832112,5,Muhammad I Sultan of Great Seljuq
6000000031528855939,5,Barkiyaruq Sultan of Great Seljuq
6000000031529001948,5,Sitara Seljuq
6000000031638653069,5,n n
6000000032177430334,5,Fulana
6000000032959906873,5,Tarkan Seljuq
6000000032960174592,5,Irānšāh of Kerman
6000000032960516057,5,Arslānšāh I of Kerman
6000000032972297350,5,Gohar Khatun
6000000032996790276,5,Ata Khatun
6000000034008434658,5,Mah-i Mulk Arslan
6000000042630122029,5,Daughter of Garshasp II
6000000078685098969,5,Abdullah al-Muqtadi Al-Abbasi
6000000080057983202,5,Rukn ad-Din Barkyaruq
6000000080058535836,5,Nasir al-Din Seljuq
6000000080058941073,5,Ghiyath ad-Din Muhammad Tapar
6000000218032945855,5,Usma Khatun
6000000218033428833,5,Fakhr al-Mulk Ridwan Arslan
6000000218033529825,5,Shams al-Mulk Duqaq Arslan
6000000031527770126,6,Dawud Kilich Arslan bin Suleyman Sultan of Rûm
6000000031528564925,6,Tutush II Emir of Damascus
6000000031528769450,6,Mah-i Mulk
6000000031528811458,6,Gouhar Khatun
6000000031528827267,6,Mahmud II Arslan
6000000031528972896,6,Malik-Shah II Sultan of Great Seljuq
6000000031529025079,6,Ghiyath ad-Din Mas'ud Sultan of Great Seljuq
6000000031529083832,6,Siti
6000000031684087903,6,Bektash  Baqtash of Damascus
6000000031684359110,6,daughter of Radwan
6000000031684554999,6,Farkhunda Khatun
6000000031684615822,6,Alp Arslan al-Akhras
6000000032177517184,6,Ja'far Al-Abbasi
6000000032959410817,6,Sulṭān-Šāh
6000000032959849304,6,Ṭuġrīl II Sultan of Great Seljuq
6000000032960014944,6,Ghiyath ad-Dunya wa ad-Din ibn Muhammad Sultan of Great Seljuq
6000000032960516111,6,Moḥammad I of Kerman
6000000032979342623,6,Zubaida Khatun
6000000032997004935,6,Ala al-Daula Ata Khan
6000000035220995141,6,Arslan-Shah ibn Ma'sud
6000000035221103914,6,Shahrzad ibn Ma'sud
6000000035221155883,6,Bahram-Shah ibn Ma'sud
6000000037338733757,6,daughter of Muhammad I of Great Seljuq
6000000037378193821,6,Amira Arslan
6000000037818914554,6,Fatima Khatun
6000000037819851918,6,Fulana Khatun
6000000078684648068,6,Ahmad al-Mustazhir Al-Abbasi
6000000218033101828,6,Ibrahim Al-Abbasi
6000000218033421878,6,Tutush II Arslan
6000000013744046052,7,Rukn al-Dīn Mas'ūd Seljuq of Rûm I
6000000022439844288,7,Isa العباسي
6000000022439857222,7,Abu Talib العباسي
6000000022439980876,7,Musa العباسي
6000000031527639359,7,Malik Shah Sultan of Rûm
6000000032959619482,7,Malik-Šāh Sultan of Great Seljuq
6000000032959681783,7,Fulana (II) bt. Mas'ud
6000000032959706488,7,Arslān-Šāh Sultan of Great Seljuq
6000000032959844212,7,Dāwūd Sultan of Great Seljuq
6000000032959922179,7,Sanĵar II Sultan of Great Seljuq
6000000032959953859,7,Muḥammad Sultan of Great Seljuq
6000000032960387335,7,Ṭoḡrïlšāh of Kerman
6000000032979686921,7,Gohar Nasab
6000000032979710394,7,Gouhar Khatun bint Mas'ud II of Great Seljuq
6000000033869909857,7,Terken Khatun
6000000035220744393,7,Muizz ad-Dawlah Khusrau Shah ibn Bahram Shah Sultan of Ghazna
6000000037378098682,7,Alp-Arslan
6000000037378155435,7,Fulana bt. Ṭuġrīl II of Great Seljuq
6000000037818617235,7,Kerman Al-Abbasi
6000000037818853464,7,Malik-Shah ibn Mas'ud
6000000037818855127,7,Fulana (III) bt. Mas'ud
6000000037819081173,7,Muhammad al-Muqtafi Al-Abbasi
6000000042490557509,7,Farruk Shah
6000000042490850018,7,Chagri Shah
6000000069993978285,7,Tughril Arslan
6000000069994396050,7,Arab
6000000078685602833,7,al-Fadl al-Mustarshid العباسي
6000000217990422839,7,Ali al-Qabi Al-Abbasi
6000000008580828207,8,daughter of Masud I of Rûm
6000000032959901381,8,Mahmud ibn Malik-Shah III
6000000032960009030,8,Ṭuġrīl III Sultan of Great Seljuq
6000000032960250526,8,Turānšāh II of Kerman
6000000032960404359,8,Arslānšāh II of Kerman
6000000032960473341,8,Bahrāmšāh of Kerman
6000000032960574070,8,Turkan Shah of Kerman
6000000035177761380,8,Selcuk Khatun daughter of Masud I
6000000035220994602,8,Khusrau Malik ibn Khusrau Shah Sultan of Ghazna
6000000041171186181,8,Kilij Arslan Seljuk II
6000000044302584558,8,Sancar-Shah
6000000044304256224,8,Dolat-Shah of Rûm
6000000044304286121,8,Shahanshah ibn Mas'ud I of Rûm
6000000048662563033,8,Kirmaniyya Khatun bint Toghril Shah
6000000078685777827,8,Mansur al-Rashid Al-Abbasi
6000000080058596368,8,Yusuf al-Mustanjid Al-Abbasi
6000000217990452829,8,al-Hasan Al-Abbasi
6000000008580737501,9,Suleiman Komnenos
6000000009177871239,9,'Abdu'l Harij Muhammad Mughis ad-din Tughril Shah emir of Erzurum
6000000022433869041,9,Tahir Al-Abbasi
6000000031544214022,9,Kaykhusraw I Seljuk Sultan of Rûm
6000000031545689949,9,Rukn al-Din Sulayman Shah ibn Qilij Arslan Sultan of Rûm
6000000032327352948,9,Gevher Nesibe Hatun
6000000032971877704,9,Moḥammad II of Kerman
6000000037378285371,9,Fulana bt. Ṭuġrīl III of Great Seljuq
6000000037378491060,9,Arslan
6000000044302201812,9,Qutb al-Din Malik-Shah
6000000044302321544,9,Muhyi al-Din Mas’ud-Shah
6000000044302325539,9,Nur al-Din Mahmud Sultan-Shah
6000000044302501263,9,Mu’izz al-Din Qaysar-Shah
6000000044302539186,9,Arslan-Shah
6000000044302698012,9,Nasir al-Din Berk Yaruk-Shah
6000000044302762310,9,Nizam al-Din Argun-Shah
6000000045239516833,9,daughter of Toghril III of Great Seljuq
6000000047758769894,9,Soleiman II (Rokneddin Soleiman Shah) Seljuk sultan of Rum r.1196-1204
6000000080058537313,9,Al-Hasan al-Mustadi Al-Abbasi
6000000217990338852,9,Abu Bakr Al-Abbasi
6000000003827859462,10,Ghias ud-Din Kai Khosrow Seljuk prince
6000000009177680320,10,'Alā ad-Dīn Kayqubād bin Kaykāvūs Seljuk Sultan of Rûm
6000000022430608799,10,Mahmud Al-Abbasi
6000000031545522223,10,Kilij Arslan III Sultan of Rûm
6000000031545571259,10,Kulan Arslan of Rûm
6000000031546164283,10,Kayferidun Ibrahim
6000000031546300010,10,ʿIzz ad-Dīn Kaykāwūs ibn Kaykhusraw Sultan of Rûm
6000000080058634498,10,Ahmad al-Nasir Al-Abbasi
6000000217990454832,10,al-Hasan Al-Abbasi
6000000009177717282,11,Ghiyāth ad-Dīn Kaykhusraw bin Kayqubād sultan of the Seljuqs of Rûm
6000000009964270896,11,David
6000000022433984839,11,Ahmad العباسي
6000000027740599622,11,Tamar Bagratina Princess of Georgia
6000000080059295956,11,Muhammad al-Zahir Al-Abbasi
6000000174158515779,11,Alla ud-Din Kai Kobad Mughis ud-din Turkan Shah
6000000217990495823,11,Ahmad al-Hakim Al-Abbasi
6000000003139134965,12,Jigda-Khatun
6000000008345389102,12,Michael Bagrationi King of Imereti
6000000008345914624,12,Vakhtang II Bagrationi
6000000008345922587,12,Constantine I Bagrationi King of Imereti
6000000008346271398,12,Aleksandre Bagrationi
6000000008384075400,12,Sayaluna ata
6000000009176081109,12,ʿIzz ad-Dīn Kaykāwus bin Kaykhusraw Sultan of Rûm
6000000009176644630,12,Rukn ad-Dīn Qilij Arslān bin Kaykhusraw Sultan of Rûm
6000000022433070684,12,Imad al-Mulk Al-Abbasi
6000000031544209270,12,Rukn al-Din
6000000031544302118,12,Izz al-Din
6000000033472797977,12,Mehmed Bey
6000000039321286041,12,daughter of Kaykhusrow
6000000042912823686,12,Alāʾ ad-Dīn Kayqubād bin Kaykhusraw Sultan of Rûm
6000000080059403878,12,Mansur al-Mustansir Al-Abbasi
6000000217990338866,12,Muhammad al-Mustamsik Al-Abbasi
6000000217990467849,12,Sulayman al-Mustakfi Al-Abbasi
6000000218037305821,12,Ahmad al-Mustansir Al-Abbasi
6000000008384102573,13,Jiadjak Jaqeli
6000000008528326285,13,Natela Jaqeli
6000000009176335689,13,Константин Мелек
6000000022433949920,13,Abdul-Razzaq Al-Abbasi
6000000030971152421,13,Shalva Jaqeli of Samtskhe-Saatabago
6000000030971343940,13,Sargis Jaqeli of Samtskhe-Saatabago
6000000031637102494,13,Ghiyāth ad-Dīn Kaykhusraw bin Qilij Arslān Sultan of Rûm
6000000031637457000,13,Ghiyāth ad-Dīn Mas'ūd bin Kaykāwūs Sultan of Rûm
6000000031637985905,13,Farāmurz
6000000033472816106,13,Mas'ud Bey
6000000035619162701,13,Bagrat I Bagrationi King of Imereti
6000000080058329494,13,Abdullah al-Musta'sim Al-Abbasi
6000000217990516846,13,Ahmad al-Hakim II Al-Abbasi
6000000217990547855,13,Ibrahim al-Wathiq Al-Abbasi
6000000217990568829,13,Abu Bakr al-Mu'tadid II Al-Abbasi
6000000008383977191,14,Eudokia Komnèna
6000000008383986578,14,Anna Anachoutlou Megale Komnene Empress of Trebizond
6000000008384001982,14,Michael Anachoutlous
6000000008384003915,14,Andronikos III Megas Komnenos Emperor of Trebizond
6000000008384024462,14,George Achpougas
6000000008528029042,14,Giorgi V Brtskinvale Bagrationi king of Georgia
6000000008826743264,14,Q’varq’vare I Jaq’eli of Samtskhe-Saatabago
6000000009177100377,14,? ?
6000000009965786615,14,Basil Megas Komnenos Emperor of Trebizond
6000000013546470518,14,Alexander I Bagrationi King of Imereti
6000000022433966893,14,Abdul-Aziz Al-Abbasi
6000000030991374799,14,Aghbugha Jaqeli of Samtskhe-Saatabago
6000000031637498648,14,Kayqubad III Seljuk Sultan of Rûm
6000000033472606479,14,Gazi Çelebi
6000000035619403497,14,Constantine II Bagrationi King of Imereti
6000000035619545357,14,George I Bagrationi King of Imereti
6000000100808341873,14,Ivane - ruler of Dvin in 1225
6000000217990338931,14,Umar al-Wathiq II Al-Abbasi
6000000217990532833,14,Muhammad al-Mutawakkil Al-Abbasi
6000000217990658828,14,Zakariya al-Musta'sim Al-Abbasi
6000000218037189879,14,Muhammad Al-Abbasi
6000000218037266834,14,Abdul-Rahman Al-Abbasi
6000000221298576832,14,Karima Al-Abbasi
6000000221298609821,14,Ahmad Al-Abbasi
6000000221298671832,14,Fatima Al-Abbasi
6000000221298737822,14,Al-Mubarak Al-Abbasi
6000000003827384234,15,Theodôros Kantakouzènos
6000000007949043978,15,"Kaloioannes Komnenos ""Alexios III"" emperor in Trebizond"
6000000007949054335,15,David IX Георгиевич Bagrationi king of Georgia
6000000008384169515,15,Maria Megala Komnene of Trebizond
6000000008521840258,15,Theodora Megala Komnene
6000000008826548841,15,Sindukhtar Кваркваревна Jaqeli of Samtskhe-Saatabago
6000000008826672401,15,Helena Васильевна Komnena queen consort of Georgia
6000000009176237667,15,? Раул Меликес
6000000009965590931,15,Manuel II Megas Komnenos Emperor of Trebizond
6000000013545353703,15,Tamar of Imereti Queen consort of Georgia
6000000022433149653,15,Tahir Al-Abbasi
6000000027724994928,15,Alexios Megas Komnenos
6000000030991363722,15,Ivane Jaqeli
6000000035619341500,15,Demetrius Bagrationi Duke of Imereti
6000000035619869831,15,unknown Jaq’eli
6000000100809930917,15,Shanshe (Shahanshah) Jaq’eli (ruler of Ani)
6000000217990583831,15,Abbas al-Musta'in Al-Abbasi
6000000217990638825,15,Sulayman al-Mustakfi Al-Abbasi
6000000217990676830,15,Hamza al-Qa'im Al-Abbasi
6000000217990676837,15,Yaqub Al-Abbasi
6000000217990685833,15,Yusuf al-Mustanjid Al-Abbasi
6000000217990687824,15,Dawud al-Mu'tadid II Al-Abbasi
6000000221298737831,15,Muhammad Al-Abbasi
6000000221298789836,15,Rukn al-Din Ahmad Al-Abbasi
6000000221298828822,15,Aisha Al-Abbasi
6000000225699636897,15,Habibe Seljuk Hatun
6000000007948731482,16,Manuel III Komnenos emperor of Trebizond
