# Immediate family scraped from the Geni profile page. Step 1 of the per-individual loop.
# subject	6000000018391674002	Dinshaw Maneckji Petit, 1st Bart
# prose	Son of Manockjee Nusserwanjee Petit and Humabai Petit Husband of Sakarbai Petit Father of Ruttonbai Panday; Framji Dinshaw Petit; Seth Bomanjee Dinshaw Petit; Heerabai Petit and Cowasji Dinshaw Petit Brother of Nussarwanjee Maneckji Petit
# unlinked	0	relatives the prose names that carry no link, and that no click reveals
# statistics	family_tree=65	blood_relatives=34	ancestors=6	descendants=24	followers=11	read=1
subject_geni_id	relation	phrase	relative_geni_id	relative_name
6000000018391674002	spouse	wife	292371529950002973	Sakarbai Petit
6000000018391674002	child	daughter	6000000041984697934	Ruttonbai Panday
6000000018391674002	child	son	6000000041986320996	Framji Dinshaw Petit
6000000018391674002	child	son	6000000083039578426	Seth Bomanjee Dinshaw Petit
6000000018391674002	child	daughter	6000000083040680451	Heerabai Petit
6000000018391674002	child	son	6000000083052923309	Cowasji Dinshaw Petit
6000000018391674002	parent	father	6000000018394859816	Manockjee Nusserwanjee Petit
6000000018391674002	parent	mother	6000000041985978113	Humabai Petit
6000000018391674002	sibling	brother	6000000041985856069	Nussarwanjee Maneckji Petit
