# Immediate family scraped from the Geni profile page. Step 1 of the per-individual loop.
# subject	6000000000872878006	Johann Christoph Bach, III
# prose	Son of Johann Ambrosius Bach and Maria Elisabetha Elisabeth Bach Husband of Johanna Dorothea Bach Father of Johann Bernhard Bach, II; Johann Christoph Bach, IV; Johann Andreas Bach and Johannes Bach Brother of Johann Rudolf Bach; Johann Balthasar Bach; Johann Jonas Bach; Maria Salome Wiegand; Johanna Juditha Bach and 2 others
# unlinked	2	relatives the prose names that carry no link, and that no click reveals
# statistics	family_tree=331	blood_relatives=12349	ancestors=22	descendants=144	followers=5	read=1
subject_geni_id	relation	phrase	relative_geni_id	relative_name
6000000000872878006	spouse	wife	6000000183869994845	Johanna Dorothea Bach
6000000000872878006	child	son	6000000010940257854	Johann Bernhard Bach, II
6000000000872878006	child	son	6000000010940546652	Johann Christoph Bach, IV
6000000000872878006	child	son	6000000010940501866	Johann Andreas Bach
6000000000872878006	child	son	6000000181716812829	Johannes Bach
6000000000872878006	parent	father	6000000000872598067	Johann Ambrosius Bach
6000000000872878006	parent	mother	6000000008174116051	Maria Elisabetha Elisabeth Bach
6000000000872878006	sibling	brother	6000000000872841081	Johann Rudolf Bach
6000000000872878006	sibling	brother	6000000000872748311	Johann Balthasar Bach
6000000000872878006	sibling	brother	6000000000872750295	Johann Jonas Bach
6000000000872878006	sibling	sister	6000000000872573507	Maria Salome Wiegand
6000000000872878006	sibling	sister	6000000000872654624	Johanna Juditha Bach
