# Immediate family scraped from the Geni profile page. Step 1 of the per-individual loop.
# subject	292589919930007544	Sir Nusserwanjee Nowrosjee Wadia, KBE, CIE
# prose	Son of Naoroji Nusserwanji Wadia and Jerbai Wadia Husband of Evelyne Clara Wadia Father of Neville Ness Wadia; Dr Homie Wadia and Clara Evelyn Byng, Countess of Strafford Brother of Sir Cusrow Wadia
# unlinked	0	relatives the prose names that carry no link, and that no click reveals
# statistics	family_tree=88	blood_relatives=15	ancestors=6	descendants=7	followers=3	read=1
subject_geni_id	relation	phrase	relative_geni_id	relative_name
292589919930007544	parent	Son	6000000041988880843	Naoroji Nusserwanji Wadia
292589919930007544	parent	Son	6000000207195200828	Jerbai Wadia
292589919930007544	spouse	Husband	6000000180524247829	Evelyne Clara Wadia
292589919930007544	child	Father	3724946	Neville Ness Wadia
292589919930007544	child	Father	6000000070743280932	Dr Homie Wadia
292589919930007544	child	Father	6000000017155066474	Clara Evelyn Byng, Countess of Strafford
292589919930007544	sibling	Brother	6000000207195280821	Sir Cusrow Wadia
