# Immediate family scraped from the Geni profile page. Step 1 of the per-individual loop.
# subject	6000000008461425733	Dhirajlal Hirachand Ambani
# prose	Son of Hirachand Gordhanbhai Ambani and Jamunaben Ambani Husband of <private> Ambani Father of Mukesh Ambani; <private> Ambani; <private> Kothari and <private> Salgaokar (Ambani) Brother of Ramaniklal Ambani; <private> Ambani; <private> Meswani (Ambani) and <private> Patel (Ambani)
# unlinked	0	relatives the prose names that carry no link, and that no click reveals
# statistics	family_tree=147	blood_relatives=33	ancestors=2	descendants=11	followers=1	read=1
subject_geni_id	relation	phrase	relative_geni_id	relative_name
6000000008461425733	spouse	spouse	6000000008461339189	<private> Ambani
6000000008461425733	child	son	4096971775700082289	Mukesh Ambani
6000000008461425733	child	child	6000000008461560589	<private> Ambani
6000000008461425733	child	child	6000000008461378849	<private> Kothari
6000000008461425733	child	child	6000000008461740533	<private> Salgaokar (Ambani)
6000000008461425733	parent	father	6000000043302643034	Hirachand Gordhanbhai Ambani
6000000008461425733	parent	mother	6000000050131077941	Jamunaben Ambani
6000000008461425733	sibling	brother	6000000050130636470	Ramaniklal Ambani
6000000008461425733	sibling	sibling	6000000050430454061	<private> Ambani
6000000008461425733	sibling	sibling	6000000050430319162	<private> Meswani (Ambani)
6000000008461425733	sibling	sibling	6000000050430734834	<private> Patel (Ambani)
