# Immediate family scraped from the Geni profile page. Step 1 of the per-individual loop.
# subject	6000000008209478282	Regina Susanna Bach
# prose	Daughter of Johann Sebastian Bach and Anna Magdalena Bach Sister of Christiana Sophia Henrietta Bach; Gottfried Henrich Bach; Christian Gottlieb Bach; Elisabeth Juliana Fredrica Altnikol; Ernestus Andreas Bach and 8 others Half sister of Catharina Dorthea Bach; Wilhelm Friedemann Bach; Maria Sophia Bach, twin; Johann Christoph Bach, twin; Carl Philipp Emanuel Bach and 2 others
# unlinked	10	relatives the prose names that carry no link, and that no click reveals
# statistics	family_tree=329	blood_relatives=12360	ancestors=27	descendants=0	followers=3	read=1
subject_geni_id	relation	phrase	relative_geni_id	relative_name
6000000008209478282	parent	mother	6000000004051080234	Anna Magdalena Bach
6000000008209478282	parent	father	6000000008174402366	Johann Sebastian Bach
6000000008209478282	sibling	sister	6000000008177052700	Christiana Sophia Henrietta Bach
6000000008209478282	sibling	brother	6000000008177057453	Gottfried Henrich Bach
6000000008209478282	sibling	brother	6000000008176950946	Christian Gottlieb Bach
6000000008209478282	sibling	sister	6000000008176941701	Elisabeth Juliana Fredrica Altnikol
6000000008209478282	sibling	brother	6000000008177136344	Ernestus Andreas Bach
6000000008209478282	sibling	sister	6000000008209471202	Regina Johanna Bach
6000000008209478282	sibling	sister	6000000008209366118	Christiana Benedicta Louise Bach
6000000008209478282	sibling	sister	6000000008209406512	Christiana Dorothea Bach
6000000008209478282	sibling	brother	6000000008209282773	Johann Cristoph Friedrich Bach
6000000008209478282	sibling	brother	6000000008209474398	Johann August Abraham Bach
