# Immediate family scraped from the Geni profile page. Step 1 of the per-individual loop.
# subject	6000000016353140982	Godfrey Huggins, 1st Viscount Malvern
# prose	Son of Godfrey Huggins and Emily Blest Husband of Blanche Elizabeth Slatter Father of John Huggins, 2nd Viscount Malvern and Martin James Huggins, 4th Viscount Malvern Brother of Mary Faith Huggins; Catherine Naomi Huggins; Gabriel Ruth Huggins; Madeline Joan Huggins; Philip Michael Huggins and 1 other; and Reuban Hugh Huggins
# unlinked	1	relatives the prose names that carry no link, and that no click reveals
# statistics	family_tree=172	blood_relatives=173	ancestors=34	descendants=3	followers=3	read=1
subject_geni_id	relation	phrase	relative_geni_id	relative_name
6000000016353140982	parent	Son	6000000016354038210	Godfrey Huggins
6000000016353140982	parent	Son	6000000016354092038	Emily Blest
6000000016353140982	spouse	Husband	6000000016354788231	Blanche Elizabeth Slatter
6000000016353140982	child	Father	6000000020311449639	John Huggins, 2nd Viscount Malvern
6000000016353140982	child	Father	6000000016354739676	Martin James Huggins, 4th Viscount Malvern
6000000016353140982	sibling	Brother	6000000016354216024	Mary Faith Huggins
6000000016353140982	sibling	Brother	6000000016353970532	Catherine Naomi Huggins
6000000016353140982	sibling	Brother	6000000016354032443	Gabriel Ruth Huggins
6000000016353140982	sibling	Brother	6000000016354146240	Madeline Joan Huggins
6000000016353140982	sibling	Brother	6000000016354006993	Philip Michael Huggins
6000000016353140982	sibling	Brother	6000000016353941573	Reuban Hugh Huggins
