# Immediate family scraped from the Geni profile page. Step 1 of the per-individual loop.
# subject	6000000008176509969	Catharina Dorthea Bach
# prose	Daughter of Johann Sebastian Bach and Maria Barbara Bach Sister of Wilhelm Friedemann Bach; Maria Sophia Bach, twin; Johann Christoph Bach, twin; Carl Philipp Emanuel Bach; Johann Gottfried Bernhard Bach and 1 other Half sister of Christiana Sophia Henrietta Bach; Gottfried Henrich Bach; Christian Gottlieb Bach; Elisabeth Juliana Fredrica Altnikol; Ernestus Andreas Bach and 9 others
# unlinked	10	relatives the prose names that carry no link, and that no click reveals
# statistics	family_tree=656	blood_relatives=13034	ancestors=45	descendants=0	followers=6	read=1
subject_geni_id	relation	phrase	relative_geni_id	relative_name
6000000008176509969	parent	mother	6000000008174318768	Maria Barbara Bach
6000000008176509969	parent	father	6000000008174402366	Johann Sebastian Bach
6000000008176509969	sibling	brother	6000000008176622061	Wilhelm Friedemann Bach
6000000008176509969	sibling	sister	6000000008176981279	Maria Sophia Bach, twin
6000000008176509969	sibling	brother	6000000224381305828	Johann Christoph Bach, twin
6000000008176509969	sibling	brother	6000000004050601595	Carl Philipp Emanuel Bach
6000000008176509969	sibling	brother	6000000008176993317	Johann Gottfried Bernhard Bach
6000000008176509969	sibling	brother	6000000008176782906	Leopold Augustus Bach
6000000008176509969	step-parent	stepmother	6000000004051080234	Anna Magdalena Bach
6000000008176509969	half-sibling	half sister	6000000008177052700	Christiana Sophia Henrietta Bach
6000000008176509969	half-sibling	half brother	6000000008177057453	Gottfried Henrich Bach
6000000008176509969	half-sibling	half brother	6000000008176950946	Christian Gottlieb Bach
