# Immediate family scraped from the Geni profile page. Step 1 of the per-individual loop.
# subject	6000000009688582123	Mabel Tolkien
# prose	Daughter of John Suffield, Jr. and Emily Jane Suffield Wife of Arthur Reuel Tolkien Mother of J. R. R. Tolkien and Hilary Arthur Reuel Tolkien Sister of John Suffield; Roland Suffield; Edith Mary Incledon; Jane Suffield; William Suffield and 2 others; Rose Suffield and Maud Beatrice Suffield
# unlinked	2	relatives the prose names that carry no link, and that no click reveals
# statistics	family_tree=15	blood_relatives=0	ancestors=0	descendants=0	followers=0	read=1
subject_geni_id	relation	phrase	relative_geni_id	relative_name
6000000009688582123	parent	Daughter	6000000009690008861	John Suffield, Jr.
6000000009688582123	parent	Daughter	6000000009690152634	Emily Jane Suffield
6000000009688582123	spouse	Wife	6000000009688428722	Arthur Reuel Tolkien
6000000009688582123	child	Mother	6000000008428906004	J. R. R. Tolkien
6000000009688582123	child	Mother	6000000009690132896	Hilary Arthur Reuel Tolkien
6000000009688582123	sibling	Sister	6000000009691208208	John Suffield
6000000009688582123	sibling	Sister	6000000009690976368	Roland Suffield
6000000009688582123	sibling	Sister	6000000009690732981	Edith Mary Incledon
6000000009688582123	sibling	Sister	6000000009690399058	Jane Suffield
6000000009688582123	sibling	Sister	6000000009689975021	William Suffield
6000000009688582123	sibling	Sister	6000000009690710048	Rose Suffield
6000000009688582123	sibling	Sister	6000000174221373616	Maud Beatrice Suffield
