# Immediate family scraped from the Geni profile page. Step 1 of the per-individual loop.
# subject	6000000017598776819	Naval Tata
# prose	Biological son of Hormusji Tata and <private> Rao Adopted son of Ratanji Tata and Lady Navaj Tata Husband of Simone Tata Ex-husband of Soonoo Commissariat Father of Ratan Naval Tata; <private> Tata and <private> Brother of <private> (Tata)
# unlinked	0	relatives the prose names that carry no link, and that no click reveals
# statistics	family_tree=91	blood_relatives=44	ancestors=15	descendants=3	followers=8	read=1
subject_geni_id	relation	phrase	relative_geni_id	relative_name
6000000017598776819	spouse	wife	6000000017599452029	Simone Tata
6000000017598776819	child	child	6000000017598712692	<private>
6000000017598776819	ex-spouse	ex-wife	6000000017599610208	Soonoo Commissariat
6000000017598776819	child	son	6000000017599430239	Ratan Naval Tata
6000000017598776819	child	child	6000000017599585308	<private> Tata
6000000017598776819	parent	father	6000000017603116673	Hormusji Tata
6000000017598776819	parent	parent	292376985800001801	<private> Rao
6000000017598776819	sibling	sibling	6000000209935476821	<private> (Tata)
6000000017598776819	adoptive-parent	adoptive father	292391597660006813	Ratanji Tata
6000000017598776819	adoptive-parent	adoptive mother	6000000017600546773	Lady Navaj Tata
