# Immediate family scraped from the Geni profile page. Step 1 of the per-individual loop.
# subject	6000000041988800141	Jamsetji Nusserwanji Petit
# prose	Son of Nussarwanjee Maneckji Petit and Dinbai Petit Husband of Heerabai Petit Brother of Avabai Framji Petit
# unlinked	0	relatives the prose names that carry no link, and that no click reveals
# statistics	family_tree=65	blood_relatives=35	ancestors=8	descendants=0	followers=1	read=1
subject_geni_id	relation	phrase	relative_geni_id	relative_name
6000000041988800141	spouse	wife	6000000083040680451	Heerabai Petit
6000000041988800141	parent	father	6000000041985856069	Nussarwanjee Maneckji Petit
6000000041988800141	parent	mother	6000000083040500385	Dinbai Petit
6000000041988800141	sibling	sister	6000000083041336850	Avabai Framji Petit
