# Immediate family scraped from the Geni profile page. Step 1 of the per-individual loop.
# subject	6000000082250162949	Johann Christoph Bach, VI
# prose	Son of Johann Aegidus Bach and Susanne Bach Husband of Katharina Bach Father of Johann Friedrich Bach and Johann Egidius Bach Brother of Johann Balthasar Bach and Johann Bernhard Bach
# unlinked	0	relatives the prose names that carry no link, and that no click reveals
# statistics	family_tree=297	blood_relatives=12349	ancestors=22	descendants=102	followers=1	read=1
subject_geni_id	relation	phrase	relative_geni_id	relative_name
6000000082250162949	spouse	wife	6000000174775367866	Katharina Bach
6000000082250162949	child	son	6000000081561262442	Johann Friedrich Bach
6000000082250162949	child	son	6000000082251024830	Johann Egidius Bach
6000000082250162949	parent	father	6000000082251149822	Johann Aegidus Bach
6000000082250162949	parent	mother	6000000082251726895	Susanne Bach
6000000082250162949	sibling	brother	6000000082251369015	Johann Balthasar Bach
6000000082250162949	sibling	brother	6000000082252404825	Johann Bernhard Bach
6000000082250162949	step-parent	stepmother	6000000082251245972	Judith Katarina Bach
