# Immediate family scraped from the Geni profile page. Step 1 of the per-individual loop.
# subject	296165995120003655	Anna Throndsen
# prose	Daughter of Kristoffer Trondsson Rustung til Seim and Karen Knutsdatter Fiancée of James Hepburn, 4th Earl of Bothwell Mother of William Betoun Hepburn Sister of Margrethe Christophersdatter Tronds, Rustung til Sem; Maren Christoffersdatter; Dorothea Kristoffersdatter; Magdalena Tronds Rustung Tronds; Enno Brandrøk Christoffersen Trondsen and 1 other; and Elsa Christofferdatter Haard« less
# unlinked	1	relatives the prose names that carry no link, and that no click reveals
# statistics	family_tree=11309	blood_relatives=15000	ancestors=5	descendants=1	followers=36	read=1
subject_geni_id	relation	phrase	relative_geni_id	relative_name
296165995120003655	parent	Daughter	6000000001827551351	Kristoffer Trondsson Rustung til Seim
296165995120003655	parent	Daughter	296162972240006342	Karen Knutsdatter
296165995120003655	fiance	Fiancée	6000000001723257706	James Hepburn, 4th Earl of Bothwell
296165995120003655	child	Mother	6000000009649010712	William Betoun Hepburn
296165995120003655	sibling	Sister	6000000001798437016	Margrethe Christophersdatter Tronds, Rustung til Sem
296165995120003655	sibling	Sister	6000000043229259888	Maren Christoffersdatter
296165995120003655	sibling	Sister	6000000001827551241	Dorothea Kristoffersdatter
296165995120003655	sibling	Sister	6000000003733980785	Magdalena Tronds Rustung Tronds
296165995120003655	sibling	Sister	6000000001827551363	Enno Brandrøk Christoffersen Trondsen
296165995120003655	sibling	Sister	6000000005739808015	Elsa Christofferdatter Haard
