# Immediate family scraped from the Geni profile page. Step 1 of the per-individual loop.
# subject	368714154710012201	Margareta Sanseverino
# prose	Daughter of Roberto Sanseverino, 4°conte di Corigliano and Giacoma Margherita Rachele Sanseverino, signora di Monteserico e di Genzano di Lucania Wife of Louis d'Anjou, comte de Gravina Mother of Charles III "the Short", King of Naples, Hungary and Croatia and Johann Horwarth Prinz von Durazzo Sister of Sveva Sanseverino, signora di Piedimonte; Giovanna Sanseverino; Tommaso Sanseverino and Jacopa 
# unlinked	0	relatives the prose names that carry no link, and that no click reveals
# statistics	family_tree=6895	blood_relatives=15000	ancestors=577	descendants=3254	followers=13	read=1
subject_geni_id	relation	phrase	relative_geni_id	relative_name
368714154710012201	parent	Daughter	6000000015299754916	Roberto Sanseverino, 4°conte di Corigliano
368714154710012201	parent	Daughter	6000000015300249001	Giacoma Margherita Rachele Sanseverino, signora di Monteserico e di Genzano di Lucania
368714154710012201	spouse	Wife	368713820640003185	Louis d'Anjou, comte de Gravina
368714154710012201	child	Mother	368714613840011374	Charles III "the Short", King of Naples, Hungary and Croatia
368714154710012201	child	Mother	6000000038691220276	Johann Horwarth Prinz von Durazzo
368714154710012201	sibling	Sister	6000000008682115694	Sveva Sanseverino, signora di Piedimonte
368714154710012201	sibling	Sister	6000000015357707513	Giovanna Sanseverino
368714154710012201	sibling	Sister	6000000015357588424	Tommaso Sanseverino
368714154710012201	sibling	Sister	6000000022277381092	Jacopa Sanseverino
368714154710012201	half-sibling	Half sister	6000000125156034025	Caterinella d'Alneto
