# Immediate family scraped from the Geni profile page. Step 1 of the per-individual loop.
# subject	6000000003181980579	R' Chaim (Itzkowitz) Volozhiner
# prose	Son of Rabbi Yitzchok Itzkowitz, Volozhiner and Rivka Ickovits Husband of Sarah Itzkowitz Father of Hasia Kamenetzky; Relia Soloveitchik Shapiro; R' Yitzchok (Itzele) Itzkowitz, of Volozhin; Rabbi Yosef Rabinovich and Esther Fried, (from Volozhin) Brother of Simcha Volozhiner; Chana Maza Vilner; Kramer Kramer; Rabbi Zelmele Volozhiner; Yosef Portish judge and 9 others; Nachmen Judge Of Pohost the 
# unlinked	9	relatives the prose names that carry no link, and that no click reveals
# statistics	family_tree=2686	blood_relatives=15000	ancestors=3843	descendants=7610	followers=75	read=1
subject_geni_id	relation	phrase	relative_geni_id	relative_name
6000000003181980579	parent	Son	6000000003182196178	Rabbi Yitzchok Itzkowitz, Volozhiner
6000000003181980579	parent	Son	6000000003182030981	Rivka Ickovits
6000000003181980579	spouse	Husband	6000000003182283396	Sarah Itzkowitz
6000000003181980579	child	Father	6000000003223467060	Hasia Kamenetzky
6000000003181980579	child	Father	6000000003182577281	Relia Soloveitchik Shapiro
6000000003181980579	child	Father	6000000003182358480	R' Yitzchok (Itzele) Itzkowitz, of Volozhin
6000000003181980579	child	Father	6000000010755514192	Rabbi Yosef Rabinovich
6000000003181980579	child	Father	6000000003182336893	Esther Fried, (from Volozhin)
6000000003181980579	sibling	Brother	6000000003181866636	Simcha Volozhiner
6000000003181980579	sibling	Brother	6000000186064150280	Chana Maza Vilner
6000000003181980579	sibling	Brother	6000000186063337589	Kramer Kramer
6000000003181980579	sibling	Brother	6000000003182290120	Rabbi Zelmele Volozhiner
6000000003181980579	sibling	Brother	6000000000129616928	Yosef Portish judge
6000000003181980579	sibling	Brother	6000000003182128584	Nachmen Judge Of Pohost the judge of Pohost Volozhiner
6000000003181980579	sibling	Brother	6000000186064581102	Daughter Of Gaon The
6000000003181980579	sibling	Brother	6000000186064150287	Yechezkel 1st Wife Kramer Kramer Vilner
6000000003181980579	sibling	Brother	6000000186062293765	Moshe Dov Ber
6000000003181980579	sibling	Brother	6000000186063908378	Jewish Decendant
6000000003181980579	sibling	Brother	6000000186062234745	Gershon Vilner
6000000003181980579	sibling	Brother	6000000186065600881	Meir Vilner
6000000003181980579	sibling	Brother	6000000186062417694	Yesachar Ber Vilner
6000000003181980579	sibling	Brother	6000000186062496609	Reina Batia Volozhiner
