# Immediate family scraped from the Geni profile page. Step 1 of the per-individual loop.
# subject	6000000017602027283	Dorabji Tata
# prose	Son of Jamshedji Tata and Hirabai Tata Husband of Meherbai Tata Brother of Ratanji Tata and DHUNBAI TATA
# unlinked	0	relatives the prose names that carry no link, and that no click reveals
# statistics	family_tree=97	blood_relatives=39	ancestors=7	descendants=0	followers=10	read=1
subject_geni_id	relation	phrase	relative_geni_id	relative_name
6000000017602027283	spouse	wife	6000000017602133011	Meherbai Tata
6000000017602027283	parent	mother	292376429810004785	Hirabai Tata
6000000017602027283	parent	father	6000000017601292551	Jamshedji Tata
6000000017602027283	sibling	brother	292391597660006813	Ratanji Tata
6000000017602027283	sibling	sister	6000000017603038428	DHUNBAI TATA
