# Immediate family scraped from the Geni profile page. Step 1 of the per-individual loop.
# subject	6000000017601292551	Jamshedji Tata
# prose	Son of Nusserwanji Ratan Tata and Jeevanbai Tata Husband of Hirabai Tata Father of Dorabji Tata; Ratanji Tata and DHUNBAI TATA Brother of Ratanbai Tata; Maneckbai Tata; Virbaiji Saklatvala and Jerbai Saklatwala
# unlinked	0	relatives the prose names that carry no link, and that no click reveals
# statistics	family_tree=77	blood_relatives=34	ancestors=4	descendants=7	followers=14	read=1
subject_geni_id	relation	phrase	relative_geni_id	relative_name
6000000017601292551	spouse	wife	292376429810004785	Hirabai Tata
6000000017601292551	child	son	6000000017602027283	Dorabji Tata
6000000017601292551	child	son	292391597660006813	Ratanji Tata
6000000017601292551	child	daughter	6000000017603038428	DHUNBAI TATA
6000000017601292551	parent	father	292375614100003130	Nusserwanji Ratan Tata
6000000017601292551	parent	mother	292375719740008518	Jeevanbai Tata
6000000017601292551	sibling	sister	6000000017602551798	Ratanbai Tata
6000000017601292551	sibling	sister	6000000017603078087	Maneckbai Tata
6000000017601292551	sibling	sister	6000000017602909346	Virbaiji Saklatvala
6000000017601292551	sibling	sister	6000000017603043149	Jerbai Saklatwala
