# Immediate family scraped from the Geni profile page. Step 1 of the per-individual loop.
# subject	1696952	Thomas Venables
# prose	Son of Baron Peter Venables, MP, of Kinderton and Frances Venables Husband of Margeria Venables Father of Abraham Venable and John Venables Brother of George Venables; Frances Venables; Anne Fowler; William Venables and Robert Venables Half brother of Thomas Venables
# unlinked	0	relatives the prose names that carry no link, and that no click reveals
# statistics	family_tree=6138	blood_relatives=15000	ancestors=15000	descendants=9670	followers=37	read=1
subject_geni_id	relation	phrase	relative_geni_id	relative_name
1696952	spouse	wife	6000000020293121497	Margeria Venables
1696952	child	son	346535202500013826	Abraham Venable
1696952	child	son	6000000098074319941	John Venables
1696952	parent	father	1697003	Baron Peter Venables, MP, of Kin...
1696952	parent	mother	1697004	Frances Venables
1696952	sibling	brother	6000000019560935174	George Venables
1696952	sibling	sister	6000000075450631864	Frances Venables
1696952	sibling	sister	6000000021873646590	Anne Fowler
1696952	sibling	brother	6000000005912178231	William Venables
1696952	sibling	brother	6000000075450136848	Robert Venables
1696952	step-parent	stepmother	6000000021874259778	Mary Venables
1696952	half-sibling	half brother	6000000021875607123	Thomas Venables
