# Immediate family scraped from the Geni profile page. Step 1 of the per-individual loop.
# subject	6000000008174402366	Johann Sebastian Bach
# prose	Son of Johann Ambrosius Bach and Maria Elisabetha Elisabeth Bach Husband of Maria Barbara Bach and Anna Magdalena Bach Father of Catharina Dorthea Bach; Wilhelm Friedemann Bach; Maria Sophia Bach, twin; Johann Christoph Bach, twin; Carl Philipp Emanuel Bach and 16 others Brother of Johann Rudolf Bach; Johann Christoph Bach, III; Johann Balthasar Bach; Johann Jonas Bach; Maria Salome Wiegand and 2 
# unlinked	18	relatives the prose names that carry no link, and that no click reveals
# statistics	family_tree=671	blood_relatives=12334	ancestors=22	descendants=111	followers=161	read=1
subject_geni_id	relation	phrase	relative_geni_id	relative_name
6000000008174402366	spouse	wife	6000000004051080234	Anna Magdalena Bach
6000000008174402366	child	daughter	6000000008177052700	Christiana Sophia Henrietta Bach
6000000008174402366	child	son	6000000008177057453	Gottfried Henrich Bach
6000000008174402366	child	son	6000000008176950946	Christian Gottlieb Bach
6000000008174402366	child	daughter	6000000008176941701	Elisabeth Juliana Fredrica Altnikol
6000000008174402366	child	son	6000000008177136344	Ernestus Andreas Bach
6000000008174402366	child	daughter	6000000008209471202	Regina Johanna Bach
6000000008174402366	child	daughter	6000000008209366118	Christiana Benedicta Louise Bach
6000000008174402366	child	daughter	6000000008209406512	Christiana Dorothea Bach
6000000008174402366	child	son	6000000008209282773	Johann Cristoph Friedrich Bach
6000000008174402366	child	son	6000000008209474398	Johann August Abraham Bach
6000000008174402366	child	son	6000000008209364679	Johann Christian Bach
6000000008174402366	spouse	wife	6000000008174318768	Maria Barbara Bach
