# Geni relationship path to 6000000000503303734 (blood)
#
# GENERATED by the geni collector extension's `individual` job, from
# https://www.geni.com/people/Alberto-Heber-Usher-Presidente-del-Consejo-Nacional-de-Gobierno/6000000000503303734
# on 2026-09-06. Do not hand-edit: re-run the collector instead.
#
# ANCHORED ON CHARLEMAGNE. Step 1 is Charlemagne himself, so this is the
# Charlemagne-anchored capture the isolate pilot was specified for, not one of the
# Emma-anchored paths that make up most of this directory. `docs/anchor-protocol.md`.
#
# ONE chain, unlike the von Wolff and Blow captures -- 41 steps, Carolingian to Montevideo by
# way of Burgundy, Swabia, Castile, the Pizarro and Orellana families of Trujillo, and then
# Chile and Uruguay. Steps 23-26 pass through the Pizarro conquistador family and step 26 is a
# Capitán de Orellana; the descent reaches South America at step 30 or so and stays there.
#
# Geni's own prose summary, kept because the per-step relation words drop what it
# keeps --- half-siblings above all, which no step word states:
# Alberto Heber Usher, Presidente del Consejo Nacional de Gobierno is Charlemagne's 38th great grandson.
step	name	relation_to_previous	note
1	Charlemagne	-	geni:6000000002457013227
2	Louis I, The Pious	his son	geni:6000000001266578142
3	Charles II "the Bald", Western Emperor	his son	geni:6000000005588616059
4	Louis II the Stammerer, king of the West Franks	his son	geni:2430192
5	Charles III the Simple, king of the Franks	his son	geni:6000000000894794311
6	Louis IV, king of West Francia	his son	geni:6000000000894017358
7	Charles de France, duc de Basse-Lotharingie	his son	geni:6000000001669662426
8	Ermengarde	his daughter	geni:6000000008799872309
9	Hadwide, de Namur	her daughter	geni:6000000006124028786
10	Béatrice Clémence de Lorraine, Countess of Burgundy	her daughter	geni:6000000005598872029
11	Reginald III, Count of Burgundy	her son	geni:6000000003146938979
12	Beatrice of Burgundy	his daughter	geni:6000000000125308523
13	Philip of Swabia, King of Germany	her son	geni:5020155500120110724
14	Elizabeth of Swabia	his daughter	geni:4876349803630131587
15	Alfonso X el Sabio, rey de Castilla y León	her son	geni:6000000010289136104
16	Sancho IV el Bravo, rey de Castilla y León	his son	geni:6000000000109943404
17	Teresa Sánchez de Castilla	his daughter	geni:6000000013218132186
18	Fernán Rodríguez de Villalobos, Señor de Villalobos y Autillo	her son	geni:6000000008764594915
19	Doña Sevilla López de Villalobos y de la Cerda	his daughter	geni:5004913151230106311
20	Doña Mencía González de Carvajal y Villalobos	her daughter	geni:6000000007754053439
21	Sevilla López de Carvajal Bejarano, Señora de la Dehesa de Valero	her daughter	geni:6000000009533454573
22	Teresa Martínez Hernández Pizarro de Carvajal	her daughter	geni:6000000010164181294
23	Hernando Alonso Pizarro de Hinojosa, Regidor de Trujillo	her son	geni:6000000004157608187
24	Gonzalo Pizarro Rodriguez de Aguilar	his son	geni:6000000000276521780
25	Isabel Pizarro de Vargas	his daughter	geni:6000000003493243529
26	Capitán Rodrigo de Orellana	her son	geni:6000000017244331390
27	Isabel de Orellana	his daughter	geni:6000000017244005620
28	María de Gárnica y Orellana	her daughter	geni:6000000001023685248
29	Petronila Medina Gárnica	her daughter	geni:6000000001023735228
30	Pedro Prado de la Canal Medina Gárnica	her son	geni:6000000001415443613
31	Francisca Prado Lorca	his daughter	geni:6000000000747296031
32	Francisca Josefa Ureta Prado	her daughter	geni:6000000000723017279
33	María Rosa de la Carrera Ureta	her daughter	geni:6000000008908738904
34	María Mercedes Rodríguez Carrera	her daughter	geni:6000000001758993879
35	María Josefa Josefa Manuela Pérez-Cotapos Guerrero	her daughter	geni:6000000001699554360
36	Isabel Villota Pérez-Cotapos	her daughter	geni:6000000007156395209
37	Marcelina Chopìtea Villota	her daughter	geni:6000000002675225838
38	Hortensia Olascoaga Chopitea	her daughter	geni:6000000007333693776
39	Misia Margarita Uriarte Olascoaga	her daughter	geni:6000000004575162114
40	Alberto Gustavo Heber Uriarte	her son	geni:6000000000503347938
41	Alberto Heber Usher, Presidente del Consejo Nacional de Gobierno	his son	geni:6000000000503303734
