# Geni relationship path to 288342880310004568 (blood)
#
# GENERATED by the geni collector extension's `individual` job, from
# https://www.geni.com/people/Johanna-Amalia-Edman/288342880310004568 on 2026-09-06.
# Do not hand-edit: re-run the collector instead.
#
# ANCHORED ON CHARLEMAGNE. Step 1 is Charlemagne himself. `docs/anchor-protocol.md`.
#
# A FOURTH CAPTURE ON THE VON TIESENHAUSEN TRUNK. Steps 1-20 are the same Carolingian →
# von Stade → von Tiesenhausen → von Rosen descent as
# `isolate-geni-viktor-georg-von-wolff-1886.tsv`; this one leaves at Kersten III von Rosen
# (step 20) by his son Reinhold rather than by Kersten, and goes on through von Krüdener,
# von Ritter, von Wrangell, von Essen and Lagerhjelm.
#
# See `isolate-geni-birger-dahlerus-1891.tsv` for the measured prefixes across that group.
#
# Geni's own prose summary, kept because the per-step relation words drop what it
# keeps --- half-siblings above all, which no step word states:
# Johanna Amalia Edman is Charlemagne's 29th great granddaughter.
step	name	relation_to_previous	note
1	Charlemagne	-	geni:6000000002457013227
2	Louis I, The Pious	his son	geni:6000000001266578142
3	Charles II "the Bald", Western Emperor	his son	geni:6000000005588616059
4	Louis II the Stammerer, king of the West Franks	his son	geni:2430192
5	Ermentrude of France	his daughter	geni:6000000003147191461
6	Cunigunda, countess of Trèves & Ardennes	her daughter	geni:6000000002214462518
7	Friedrich I of Lorraine	her son	geni:6000000011926990323
8	Beatrix von Ortenau	his daughter	geni:6000000002187818133
9	Adelheid von Reineck	her daughter	geni:6000000002187887553
10	Lothair Udo II, Count of Stade, Margrave of the Nordmark	her son	geni:6000000006101404871
11	Alvericus von Stade	his son	geni:6000000007372854298
12	Kunigunde Alheidis von Stade	his daughter	geni:6000000022990612150
13	Adelheid von Aumund	her daughter	geni:6000000022990772056
14	Hildegunde von Buxhoeveden	her daughter	geni:6000000007372858257
15	Hans von Tiesenhausen	her son	geni:6000000001272042673
16	Johann von Tiesenhausen	his son	geni:6000000007377162425
17	Bartholomeus von Tiesenhausen, of Kokenhausen	his son	geni:6000000007376627799
18	N.N. von Tiesenhausen	his daughter	geni:6000000223261436903
19	Jürgen l von Rosen	her son	geni:6000000007376920835
20	Kersten III von Rosen auf Hochenrosen	his son	geni:6000000015611161054
21	Reinhold Kerstensson von Rosen, auf Allo	his son	geni:6000000007377013366
22	Katharina von Rosen	his daughter	geni:6000000011424208110
23	Fredrik V von Krüdener a. Essen, Sadsen, Rosenbed u. Hohenheyde	her son	geni:6000000011081572890
24	Elisabeth von Krüdener, a. Essen, Sadsen, Rosenbed u. Hohenheyde	his daughter	geni:5464363303520081345
25	Heinrich von Ritter	her son	geni:6000000175882621823
26	Karl Johann von Ritter	his son	geni:6000000175882214889
27	Anna Wendula von Wrangell	his daughter	geni:6000000009306143083
28	Sofia Helena von Essen	her daughter	geni:6000000008453593039
29	Ulrika Charlotta Lagerhjelm	her daughter	geni:6000000008474437493
30	Per Lagerhjelm	her son	geni:6000000006876936760
31	Johanna Lagerhjelm	his daughter	geni:288341710800001971
32	Johanna Amalia Edman	her daughter	geni:288342880310004568
